4.156.21.72 - - [15/Jul/2024:00:14:56 +0900] "GET /actuator/health HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:41:42 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:41:42 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:41:42 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:41:42 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:41:42 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:47 +0900] "GET /recruit-app/manage/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:47 +0900] "GET /recruit-app/manage/logoutProcess.do?authority=%7B%22user%22%3A%22Y%22%2C%22company%22%3A%22Y%22%2C%22recruit%22%3A%22Y%22%2C%22review%22%3A%22Y%22%2C%22qna%22%3A%22Y%22%2C%22notice%22%3A%22Y%22%7D&adminId=test&position=%EC%8A%88%ED%8D%BC HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:47 +0900] "GET /recruit-app/manage/adminLogin/logoutProcess.do HTTP/1.1" 200 664
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:49 +0900] "GET /recruit-app/manage/adminLogin/adminLoginPage.do HTTP/1.1" 200 9737
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:56 +0900] "POST /recruit-app/manage/adminLogin/adminLogin.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:56 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:59 +0900] "GET /recruit-app/manage/admin/admins.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:59 +0900] "GET /recruit-app/manage/chkAuth.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:42:59 +0900] "GET /recruit-app/manage/chkAuthProcess.do HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:00 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:01 +0900] "GET /recruit-app/manage/companyinfo/adminCompanyinfoList.do HTTP/1.1" 200 20232
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:01 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:01 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:01 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:01 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:01 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /recruit-app/manage/recruit/recruits.do HTTP/1.1" 200 21637
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /recruit-app/api/manage/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 2244
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /recruit-app/api/manage/recruit/counts.do?startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /recruit-app/manage/review/review.do HTTP/1.1" 200 18262
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /recruit-app/assets/css/pagenation.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/reset.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/basic.css HTTP/1.1" 404 824
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/button.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/font-awesome.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:02 +0900] "GET /css/ionicons.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:04 +0900] "GET /recruit-app/manage/user/users.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:04 +0900] "GET /recruit-app/manage/chkAuth.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:04 +0900] "GET /recruit-app/manage/chkAuthProcess.do HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:05 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:43:07 +0900] "GET /recruit-app/manage/dashboard/dashboard.do HTTP/1.1" 200 19990
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:44:01 +0900] "GET /recruit-app/user/findMail.do HTTP/1.1" 200 13108
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:44:03 +0900] "GET /recruit-app/user/loginPage.do HTTP/1.1" 200 14603
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:44:04 +0900] "GET /recruit-app/user/findPass.do HTTP/1.1" 200 15573
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:44:47 +0900] "POST /recruit-app/user/resetPassword.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:44:48 +0900] "GET /recruit-app/user/findPassComplete.do HTTP/1.1" 200 11717
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:44:48 +0900] "GET /recruit-app/assets/images/mypage/copy_icon.png HTTP/1.1" 200 4483
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:44:54 +0900] "GET /recruit-app/user/loginPage.do HTTP/1.1" 200 14603
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:00 +0900] "POST /recruit-app/user/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:00 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:01 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:01 +0900] "GET /recruit-app/user/mypage/passFlagON.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:02 +0900] "GET /recruit-app/user/mypage/flagOnPage.do HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:05 +0900] "GET /recruit-app/user/mypage/modifyPassPage.do HTTP/1.1" 200 20707
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:05 +0900] "GET /recruit-app/assets/css/mypage.css HTTP/1.1" 200 174440
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:05 +0900] "GET /recruit-app/assets/css/layout/user/btn-bootstrap.css HTTP/1.1" 200 12890
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:20 +0900] "POST /recruit-app/user/mypage/modifyPassword.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:20 +0900] "GET /recruit-app/user/mypage/modifyPassProcess.do HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:22 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:22 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/loading.gif HTTP/1.1" 200 5432
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:22 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:22 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg?timestamp=1720971922445 HTTP/1.1" 200 73535
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:25 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:27 +0900] "GET /recruit-app/user/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:27 +0900] "GET /recruit-app/main/mainPage.do?name=%EC%9D%B4%EB%AA%85%ED%99%94&userId=lee%40daum.net HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:27 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65505
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:29 +0900] "GET /recruit-app/user/loginPage.do HTTP/1.1" 200 14603
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:36 +0900] "POST /recruit-app/user/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:45:36 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:46:01 +0900] "GET /recruit-app/user/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:46:01 +0900] "GET /recruit-app/main/mainPage.do?name=%EC%9D%B4%EB%AA%85%ED%99%94&userId=lee%40daum.net HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:46:01 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65505
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:46:06 +0900] "GET /recruit-app/user/loginPage.do HTTP/1.1" 200 14603
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:46:07 +0900] "GET /recruit-app/user/signupPage.do HTTP/1.1" 200 22174
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:46:16 +0900] "GET /recruit-app/user/checkDuplId.do?userId=ddddd%40gmail.com HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:46:51 +0900] "POST /recruit-app/user/nextSignup.do HTTP/1.1" 200 18729
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:47:14 +0900] "POST /recruit-app/user/addUser.do HTTP/1.1" 200 587
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:47:16 +0900] "GET /recruit-app/user/loginPage.do HTTP/1.1" 200 14603
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:47:32 +0900] "POST /recruit-app/user/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:47:32 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:47:40 +0900] "GET /recruit-app/user/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:47:40 +0900] "GET /recruit-app/main/mainPage.do?jwtSignup=eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJkZGRkZEBnbWFpbC5jb20iLCJ1c2VyRGF0YSI6eyJ1c2VySWQiOiJkZGRkZEBnbWFpbC5jb20iLCJuYW1lIjoi7ZmN6ri464-ZIiwicGhvbmUiOiIwMTAzMzQ0MzMzMyIsInRlbCI6IjAyMzMzNDIxMSIsInBhc3N3b3JkIjoiQVNERnExMjM0ISJ9LCJleHAiOjE3MjA5NzI2MTF9.nelevzseSpAI6Tlepoza-G25MJ_s2_wVIa7JKEGJlXY&name=%ED%99%8D%EA%B8%B8%EB%8F%99&userId=ddddd%40gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:47:40 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65505
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:47:54 +0900] "GET /recruit-app/user/loginPage.do HTTP/1.1" 200 14603
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:48:03 +0900] "POST /recruit-app/user/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:48:03 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:48:16 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:48:16 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:48:16 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg?timestamp=1720972096592 HTTP/1.1" 200 73535
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:13 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:28 +0900] "GET /recruit-app/main/detail.do?id=29 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:28 +0900] "GET /recruit-app/recruit/detail.do?id=29 HTTP/1.1" 200 31142
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:28 +0900] "GET /recruit-app/assets/css/recruit/view-sv-202405201324.css HTTP/1.1" 200 167625
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:29 +0900] "GET /content/images/ver_1/jobs/read/bg_job_sum.png HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:29 +0900] "GET /content/images/ver_1/jobs/read/gir_sp_btn.png??20180718 HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:29 +0900] "GET /content/images/ver_1/jobs/read/gir_sp_icn.png?20190129 HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:29 +0900] "GET /content/images/recruit/gi/bg_analytics_message.png HTTP/1.1" 404 873
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:29 +0900] "GET /recruit-app/api/recruit.do?id=29 HTTP/1.1" 200 1522
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:29 +0900] "GET /recruit-app/api/welfares.do?company=comp_0004 HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:34 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:43 +0900] "GET /recruit-app/main/detail.do?id=28 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:43 +0900] "GET /recruit-app/recruit/detail.do?id=28 HTTP/1.1" 200 31142
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:43 +0900] "GET /recruit-app/api/recruit.do?id=28 HTTP/1.1" 200 4229
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:43 +0900] "GET /recruit-app/api/welfares.do?company=comp_0005 HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:45 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65279
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:50 +0900] "GET /recruit-app/main/detail.do?id=24 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:50:50 +0900] "GET /recruit-app/recruit/detail.do?id=24 HTTP/1.1" 200 31142
126.219.112.30 - - [15/Jul/2024:00:50:52 +0900] "GET / HTTP/1.0" 404 807
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:10 +0900] "GET /recruit-app/api/recruit.do?id=24 HTTP/1.1" 200 4221
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:10 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:21 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:21 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:21 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg?timestamp=1720972281580 HTTP/1.1" 200 73535
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:36 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65404
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:45 +0900] "GET /recruit-app/main/detail.do?id=22 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:45 +0900] "GET /recruit-app/recruit/detail.do?id=22 HTTP/1.1" 200 31142
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:45 +0900] "GET /recruit-app/api/recruit.do?id=22 HTTP/1.1" 200 3366
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:45 +0900] "GET /recruit-app/api/welfares.do?company=comp_0006 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:51:49 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65521
149.50.103.48 - - [15/Jul/2024:00:56:01 +0900] "GET / HTTP/1.1" 404 807
87.121.69.24 - - [15/Jul/2024:00:56:25 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:23 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:23 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:23 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg?timestamp=1720972643072 HTTP/1.1" 200 73535
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:27 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:27 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:27 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg?timestamp=1720972647566 HTTP/1.1" 200 73535
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:30 +0900] "GET /recruit-app/user/mypage/checkPass.do HTTP/1.1" 200 12875
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:36 +0900] "POST /recruit-app/user/mypage/chkPassword.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:36 +0900] "GET /recruit-app/user/mypage/modifyUserPage.do HTTP/1.1" 200 31232
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:36 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/2b380c83-3484-47f3-b4af-4f9eee5ec763.jpg HTTP/1.1" 200 73535
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:51 +0900] "POST /recruit-app/user/mypage/modifyUser.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:51 +0900] "GET /recruit-app/user/mypage/modifyUserProcess.do HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:54 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:57:54 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/c93dd2cd-ee04-4b1b-9a2d-d55df0f0a49f.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:58:02 +0900] "GET /recruit-app/user/mypage/checkPass.do HTTP/1.1" 200 12875
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:58:07 +0900] "POST /recruit-app/user/mypage/chkPassword.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:58:07 +0900] "GET /recruit-app/user/mypage/modifyUserPage.do HTTP/1.1" 200 31232
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:58:07 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/c93dd2cd-ee04-4b1b-9a2d-d55df0f0a49f.jpg HTTP/1.1" 404 910
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:10 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:10 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/c93dd2cd-ee04-4b1b-9a2d-d55df0f0a49f.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:12 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:12 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/c93dd2cd-ee04-4b1b-9a2d-d55df0f0a49f.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:18 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65521
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:19 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:19 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/c93dd2cd-ee04-4b1b-9a2d-d55df0f0a49f.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:21 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65521
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:40 +0900] "GET /recruit-app/main/detail.do?id=29 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:40 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:40 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:40 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/c93dd2cd-ee04-4b1b-9a2d-d55df0f0a49f.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:45 +0900] "GET /recruit-app/user/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:45 +0900] "GET /recruit-app/main/mainPage.do?name=%EC%9D%B4%EB%AA%85%ED%99%94&userId=lee%40daum.net HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:45 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65505
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:46 +0900] "GET /recruit-app/user/loginPage.do HTTP/1.1" 200 14603
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:53 +0900] "GET /recruit-app/main/detail.do?id=29 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:53 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 500 4123
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:53 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [15/Jul/2024:00:59:53 +0900] "POST /recruit-app/user/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:13 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:15 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:15 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/c93dd2cd-ee04-4b1b-9a2d-d55df0f0a49f.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:19 +0900] "GET /recruit-app/user/mypage/checkPass.do HTTP/1.1" 200 12875
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:35 +0900] "GET /recruit-app/user/mypage/checkPass.do HTTP/1.1" 200 12875
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:41 +0900] "POST /recruit-app/user/mypage/chkPassword.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:41 +0900] "GET /recruit-app/user/mypage/modifyUserPage.do HTTP/1.1" 200 31232
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:41 +0900] "GET /recruit-app/assets/images/mypage/uploadImg/c93dd2cd-ee04-4b1b-9a2d-d55df0f0a49f.jpg HTTP/1.1" 404 910
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:56 +0900] "POST /recruit-app/user/mypage/modifyUser.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:56 +0900] "GET /recruit-app/user/mypage/modifyUserProcess.do HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:59 +0900] "GET /recruit-app/user/mypage/mypageUserInfo.do HTTP/1.1" 200 22002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:00:59 +0900] "HEAD /recruit-app/assets/images/mypage/uploadImg/4a516063-7c84-4bee-b8cd-9609c497962d.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:01:02 +0900] "GET /recruit-app/user/mypage/checkPass.do HTTP/1.1" 200 12875
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:01:07 +0900] "POST /recruit-app/user/mypage/chkPassword.do HTTP/1.1" 302 -
